movie_id,imdb_id,title,overview,release_date,poster_path
122924,tt1881024,One in the Chamber,A seasoned assassin plays both sides in a Russian gang war and becomes the target of an unknown enemy.,8/21/2012,/qpuTyE9zVTWAdx7ga8I6EnIZJaa.jpg
85414,tt1990181,Brake,A Secret Service Agent is held captive in the trunk of a car and endures high-speed mental and physical torture as terrorists attempt to extract needed information for their sinister plot.,3/22/2012,/qKDoK8hUt8fGGXKpvAnt3AQVUvy.jpg
8266,tt0824330,Female Agents,"May 1944, a group of French servicewomen and resistance fighters are enlisted into the British Special Operations Executive commando group under the command of Louise Desfontaines and her brother Pierre. Their mission, to rescue a British army geologist caught reconnoitering the beaches at Normandy.",2/8/2008,/drOSLa0lNoitjRyku7wBgf6bNyu.jpg
71719,tt1248984,I Am Waiting,"Jôji is a boxer barred from the ring; Saeko is a singer whose voice is gone. Lost souls, they meet one night by a quay; she may be thinking of suicide. He invites her to his café, and perhaps he will rescue her from the cabaret where she's under contract to a vicious mob leader. When the boss insists on her return, Jôji is bitter. He also despairs over lost dreams. His brother has gone to Brazil to purchase a farm; Jôji planned to join him but now believes his brother abandoned him. When Jôji discovers a clue about his brother, he needs Saeko's help. Like a fighter in the ring, he pursues the truth relentlessly, without regard for his own safety. Will it cost his life?",10/22/1957,/1JINVk7OBVb3JsGfezP3Iql8g05.jpg
79771,tt1727252,Chillerama,"It's the closing night at the last drive-in theater in America and Cecil B. Kaufman has planned the ultimate marathon of lost film prints to unleash upon his faithful cinephile patrons. Four films so rare that they have never been exhibited publicly on American soil until this very night! With titles like Wadzilla, Deathecation, The Diary of Anne Frankenstein, and Zom-B-Movie, Chillerama not only celebrates the golden age of drive-in B horror shlock but also spans over four decades of cinema with something for every bad taste.",10/14/2011,/q0UPvJyJCk0RG4pN7THrVIMLaNq.jpg
34800,tt0068000,The Cub Tiger from Kwang Tung,"Young Jackie was intrigued by Kung-Fu since an early age, but his father strictly forbade its practice. One day, he meets an old beggar who offers to teach Jackie how to fight. Jackie grows up to be quite good though he keeps his knowledge a secret until he is forced to fight by an extortion ring that's putting the squeeze on his uncle's restaurant. Later released in a re-cut version with the title Master with Cracked Fingers.",3/31/1973,/3Qf9OEhcYM3zW5e9ZGtJ6IQ53sY.jpg
126420,tt0083783,On Top of the Whale,"A parody of anthropology, linguistics, and cultural imperialism. The film follows an unlikely team of linguists into the wilds of an ersatz Patagonia to study the last speakers of a dying language. That language apparently consists of a single word, which therefore means everything.",2/4/1982,/zy5Zl8udcbBde9NXwqBy85I1SwH.jpg
104241,tt0065834,Heroic Purgatory,"Rikiya Shoda is an engineer working for the Atomic Agency in Japan. One day, his wife Nanako returns home with a lost teenager called Ayu. A man, pretending to be the father, comes to get her back; Ayu keeps telling him that Rikiya and Nanako are her parents. Through this disruption, Rikiya suddenly starts remembering his youth as a revolutionary.",9/26/1970,/m7kSD7k2tCX9eCcZg4gOPi8jMYW.jpg
95506,tt0360839,I Hate But Love,"A celebrity (Yujiro Ishihara), dissatisfied with his personal and professional lives, impulsively leaves fast-paced Tokyo to deliver a much-needed jeep to a remote village. When his controlling manager, the woman he loves (Ruriko Asaoka), follows, the two must reconcile while dodging reporters.",1/1/1962,/d0DFjT7mkz4DwVDCPbdnyyci2ZF.jpg
79224,tt2025526,War of the Arrows,"13 years after the King Injo Revolt, the Chosun Dynasty is attacked by the Chung Dynasty of China. A young man named Na-mi leaves his demolished village to find his young sister, Ja-in, and her finance Su-koon, who were to wed on the very day of the attack. While on his mission to rescue her, he is being traced by Jushinta, a fierce Chung Warrior, and his band of malicious men who are out to stop him. Na-mi has but a day to rescue his sister before she is taken away to be a slave. When Na-mi finally finds his sister, Jushinta comes between them and a fierce battle between two of the finest warriors unfolds.",8/10/2011,/1DKpK4W59NpZcZ2eK2BQLZr6emh.jpg
1556,tt0064068,Funeral Parade of Roses,"A feverish collision of avant-garde aesthetics and grind-house shocks (not to mention a direct influence on Stanley Kubrick’s A Clockwork Orange), Funeral Parade of Roses takes us on an electrifying journey into the nether-regions of the late-’60s Tokyo underworld. In Toshio Matsumoto’s controversial debut feature, seemingly nothing is taboo: neither the incorporation of visual flourishes straight from the worlds of contemporary graphic-design, painting, comic-books, and animation; nor the unflinching depiction of nudity, sex, drug-use, and public-toilets. But of all the “transgressions” here on display, perhaps one in particular stands out the most: the film’s groundbreaking and unapologetic portrayal of Japanese gay subculture.",1/1/1969,/zVOe5Gg0wBb2Yqew8uOGQF7EgJ6.jpg
49526,tt1547234,Premium Rush,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",8/24/2012,/haP8R490QeEzAJgRHuutIuG8KOG.jpg
42152,tt0080397,From the Life of the Marionettes,"Made during Bergman's tax-related exile in Germany, the film continues the story of Katarina and Peter Egermann, the feuding, childless, professional couple who appear in one episode of ""Scenes From A Marriage."" After Peter perpetrates a horrendous crime in its first scene, the rest of the film consists of a non-linear examination of his motivations, incorporating a police psychological investigation, scenes from the Egermanns' married life, and dream sequences.",10/8/1980,/w4wPV7AqX3IebvW1cElyP098El2.jpg
82633,tt1212450,Lawless,"Set in the Depression-era Franklin County, Virginia, a bootlegging gang is threatened by authorities who want a cut of their profits.",8/29/2012,/kmjy8rX4lY2x1UCJIH24VvUtDXJ.jpg
71668,tt1714203,Piranha 3DD,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",5/11/2012,/mv2Ej9WPVWivNvtMTTxgb07c7N9.jpg
90061,tt0284329,American Mullet,"This documentary emphasizes that people have strong feelings about the mullet - very popular hair style among lesbians, race car drivers and others. The general attitude about the mullet is not all positive; some people are even harassed for having one. The director toured the USA asking one and all what they thought about this coif. The journey is not only hilariously funny, it's also enlightening. Turns out, the mullet isn't just a dyke cut. Musicians, bikers and Latino soccer players all love that style.",1/1/2001,
77883,tt0431021,The Possession,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",8/30/2012,/loZYdcmgvnonHtH0XH0RI7rm8iA.jpg
39369,tt0986230,French Film,"Jed prepares to interview French cineaste and self-appointed expert on the nature of love - Thierry Grimandi. The worldly and somewhat jaded Jed is dead-set on dismissing the auteur's musings as pompous and, well French, until his own relationship with Cheryl starts to fall apart and he is forced to re-evaluate the illusive subject. Soon everyone is talking about love: his relationship counsellor, drinking buddy Marcus and Marcus' girlfriend Sophie Beginnings, endings, tricks...could the French be on to something?",12/5/2008,/eO5n2joORCosJMkbJMZK9rh9b31.jpg
40629,tt0187283,The Mikado,"Jonathan Miller set his well-known production of The Mikado, staged for the English National Opera, in a British seaside resort of the 1920s. The result, complete with a chorus of gentlemen of Japan as cartoon-like British peers, emphatically underscores the Englishness of the satire. The occasional non sequiturs, like a bunch of gentry dressed for Ascot and singing in Japanese, are loonily fun, and no more absurd than the fantasyland Japan that Gilbert and Sullivan invented. The time frame, though, seems little more than an excuse for a smart black-and-white production design.",1/1/1987,/6WX4RZuWHNN9Fo0brjxx3VBXtS.jpg
67429,tt0191053,The Model Couple,"In 1977 France, the Ministry of the Future chooses two “normal,” white, middle-class citizens, Claudine (Anémone) and Jean-Michel (André Dussolier), for a national experiment. They will be monitored and displayed on television for six months in a model apartment outfitted with state-of-the-art products and nonstop surveillance—the template for “a new city for the new man.",3/30/1977,/j8S9tttTtt43RlAeiGiHZivByFN.jpg
84281,tt2063666,Hello I Must Be Going,"Divorced and demoralized Amy Minsky’s prospects look bleak when she is condemned to move back in with her parents at the age of 35. Everyone wants to help, but, as her patience level with advice is plummeting, a bold teenage boy enters her life, igniting her last bit of self-esteem. What ensues is an unconventional love story infused with all the good things Amy needs to get on in life, and that just may include great sex.",9/7/2012,/fdOOzlwjCYb755OwGxZEdMgHKBW.jpg
130458,tt0483179,The Sugar Curtain,"A portrayal of the singular experience shared by people of her generation -- those living Cuba's utopian dream during the golden era of the revolution. It is also a lament for the end of that dream, which began to fizzle after the fall of the Berlin Wall.",9/21/2005,/srLkYOJiRE3uup0Iqw06YcbuzdY.jpg
26505,tt0940657,Arthur and the Revenge of Maltazard,"Arthur answers a distress call from Princess Selenia, who is menaced by the nefarious Maltazard.",11/26/2009,/rHCL0HwlQvU01TLRRHZFlvsVEqt.jpg
88075,tt0043118,"Walk Softly, Stranger",A petty crook (Joseph Cotten) moves to an Ohio town and courts a factory owner's disabled daughter (Valli).,10/14/1950,/zJ0Cnt57JOqDNY7ulmGB50TIGb.jpg
100529,tt1710417,Lola Versus,"Just three weeks before her wedding, Lola (Greta Gerwig) finds herself suddenly without a partner when her longtime fiance, Luke (Joel Kinnaman), dumps her. With her 30th birthday looming and being forced to re-enter the New York City dating scene, she feels adrift in a cold world. She leans on her friends (Zoe Lister-Jones, Hamish Linklater) for support but, after a series of romantic humiliations, professional blunders and boozy antics, Lola realizes that she alone is in charge of her fate.",4/24/2012,/fnPAvlWX3HhHC8HlQWKJHgLrwVD.jpg
60599,tt1764183,Arbitrage,"A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.",9/14/2012,/oVJF2KTmNB8ZFkp0aUSay7d0Opf.jpg
98369,tt1758575,Blue Like Jazz,A young man must find his own way as his Southern Baptist roots don't seem to be acceptable at his new liberal arts college.,4/13/2012,/t6boEESUOnO31vD0FPfNAAHV8y.jpg
97933,tt2137916,The Chemical Brothers: Don't Think,"With Don't Think, multi GRAMMY® Award-winning electronic music duo The Chemical Brothers bring their mind-bendingly psychedelic live show to the big screen for the first time, and in grand style. A state of art spectacle shot at Japan's Fujirock Festival in front of 50,000 ravenous fans, Don't Think combines the Chemical Brothers famously ferocious modern electronic sounds and hardcore dance beats with eye-popping visuals. Directed by their longtime visual collaborator Adam Smith, and shot on 20 cameras, Don't Think is the first concert film to feature Dolby 7:1 surround sound,  mixed for the screen by the band, and includes 2 new Chemical Brothers tracks. Don't think, let it flow, surrender to the void.",1/26/2012,/dcAvbC8tt4Vy1QbiShFlOq9M6yB.jpg
